SAMPLE ID	IGSN	SOURCE	REFERENCE	EXPEDITION ID	LATITUDE	LONGITUDE	LOC PREC	MAX ELEVATION	MIN ELEVATION	MIN AGE	AGE	MAX AGE	METHOD	ANALYZED MATERIAL	ROCK TYPE	ROCK NAME	MINERAL	SIO2	TIO2	AL2O3	FEOT	MGO	CAO	NA2O	K2O	SR87_SR86	ND143_ND144
MOA9902-004-017		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.62	-155.775	0.0001	-4500	-4500				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		48.32	1.63	9.91		18.23	7.78	1.82	0.25		
PETDB-3215-L93-212		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.21	1.52	10.34		17.74	7.61	1.68	0.27		
PETDB-3212-SR0342-5.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		49.79	2.62	13.07		8	10.86	2.27	0.41		
MOA9902-002-027		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.6972	-155.771	0.0001	-3600	-3600				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.55	1.39	9.11		20.71	7.2	1.55	0.21		
PIS1991-185-006A		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-185-006	18.7688	-155.715	0.0001	-1655	-1655				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.07	2.15	12.17		10.57	9.67	2.19	0.39		
HESTFJALL 15-IS-11A		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.0186	-20.6741	0.0001						EMP	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.5	1.99	14.2	11.6	7.75	13.7	2.14	0.1		
PETDB-3212-SR0846-18.60		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.59	2.37	12.2		12.19	10.57	1.92	0.08		
MOA9902-011-005		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	19.1392	-156.098	0.0001	-3600	-3600				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.14	3.23	13.07		5.45	9.09	2.59	0.6		
PETDB-3215-NE-42		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.67	1.58	10.31		16.69	8.11	1.83	0.35		
PETDB-3215-ML-164		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.76	2.18	13.57		6.42	10.42	2.32	0.44		
PIS1991-184-001		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-184-001	18.8519	-155.618	0.0001	-1790	-1790				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.87	1.75	12.09		11.67	9.44	2.09	0.28		
R696-9.4-9.6		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						ICPMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT			1.86	9.56		16.42	9.73	1.45	0.27		
R696-9.4-9.6		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						MC-ICP-MS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.703177	0.513069
PETDB-3297-K-1		EARTHCHEMDB	ZHONG, Y; CHEN, L-H; WANG, X-J; ZHANG, G-L; XIE, L; ZENG, G, 2017	nr	19.6	-155.97	0.01						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		46.71	1.97	13.54		10.51	9.95	2.6	0.78		
PETDB-3215-L91-157		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.68	2.14	13.67		6.66	10.56	2.15	0.38		
PETDB-3215-L91-127A		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.19	1.93	11.67		13.07	8.9	1.88	0.32		
R700-3.6-3.8		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						ICPMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT			1.87	10.28		17.19	9.4	1.57	0.39		
R700-3.6-3.8		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						MC-ICP-MS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.70326	0.513035
EIRÍKSJÖKULL 4-IS-97		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.7378	-20.4759	0.0001	930	930				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.38	0.9	16.65	9.76	9.03	13.75	1.2	0.04		
JS20019-006		EARTHCHEMDB	RHODES, J M, 2015	JS20019-006	18.8228	-155.723	0.0001	-1892	-1892				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.76	1.72	11.41		13.53	8.98	1.69	0.26		
PETDB-3212-SR0954-8.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.67	1.97	9.64		18.03	8.01	1.65	0.23		
PETDB-3214-SR0754-11.0		EARTHCHEMDB	HUANG, S; VOLLINGER, M; FREY, F A; RHODES, J M; ZHANG, Q, 2016	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.7	1.83	10.02		17.84	8.44	1.46	0.24		
PETDB-3212-SR0382-4.20		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		49.44	2.51	12.67		9	10.61	2.12	0.38		
PETDB-3215-NE-7		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		52.27	2.05	13.71		7.16	10.54	2.38	0.39		
PETDB-3212-SR0057-3.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.51	1.96	13.01		9.8	10.11	1.84	0.21		
JS20013-004A		EARTHCHEMDB	RHODES, J M, 2015	JS20013-004	19.419	-155.987	0.0001	-1382	-1382				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.45	2.09	13.76		6.58	10.69	2.25	0.38		
MOA9902-016-033		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.983	-155.917	0.0001	-1600	-1600				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.57	2.05	12.48		10.49	9.59	2.27	0.35		
KAK1982-ML1-007		EARTHCHEMDB	RHODES, J M, 2015	KAK1982	18.7571	-155.796	0.0001	-2087	-2087				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.37	2.18	13.41		7.73	10.52	2.2	0.34		
PETDB-3215-ML-69		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.56	2.05	13.63		6.92	10.52	2.21	0.39		
MOA9902-019-020		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.8333	-155.733	0.0001	-2400	-2400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.6	2.22	13.7		6.64	10.53	2.34	0.35		
PETDB-3215-ML-20		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.6	2.15	13.9		6.7	10.5	2.04	0.47		
MOA9902-013-002		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	19.1055	-156.321	0.0001	-4400	-4400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.35	2.36	14.57		5.79	10.66	2.31	0.34		
HLÖÐUFELL 1-IS-66		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.4026	-20.5473	0.0001	542	542				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.93	1.49	15.83	11.5	8.21	12.51	1.58	0.14		
HLÖÐUFELL 1-IS-66		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.4026	-20.5473	0.0001	542	542				EMP	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.3	1.63	14.9	11.8	7.93	12.6	2.17	0.16		
PETDB-3215-L93-556A		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.47	2.2	13.89		6.67	10.57	1.8	0.44		
PETDB-3212-SR0059-4.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		51.15	2.03	13.22		8.76	10.32	2	0.28		
MOA9902-018-016		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.8069	-155.85	0.0001	-3100	-3100				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		48.51	1.59	10.04		17.3	7.92	1.77	0.25		
PETDB-3215-KS87-05		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.75	1.91	12.77		10.04	9.65	2.24	0.38		
PETDB-3212-SR0967-2.75		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.56	1.97	10.53		15.39	8.84	1.69	0.22		
PETDB-3211-R080-2.8-3.5		EARTHCHEMDB	RHODES, J M; HUANG, S; FREY, F A; PRINGLE, M; XU, G, 2012	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.32	2.48	13.04		8	10.74	2.35	0.32		
PETDB-3212-SR0472-1.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.53	2.33	12.99		8.44	10.72	2.07	0.29		
PETDB-3215-KUC-101		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.57	2.11	13.7		6.91	10.48	2.26	0.42		
DDA-IT‐305		EARTHCHEMDB	SINTON, J M; GROENVOLD, K; SAEMUNDSSON, K, 2005	nr	63.9327	-21.4122	1e-06						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		47.84	0.54	15.82	8.62	12.19	13.1	1.42	0.01		
PETDB-3215-L89-01		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.25	1.81	13.07		9.91	10.05	2.25	0.34		
PETDB-3212-SR0860-8.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		49.56	2.54	13.71		7.77	11.19	2.25	0.32		
PETDB-3215-R091-2.30		EARTHCHEMDB	RHODES, J M, 2015	nr	19.7408	-155.05	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.09	1.44	9.28		19.73	7.44	1.59	0.19		
HEA-IT‐18		EARTHCHEMDB	SINTON, J M; GROENVOLD, K; SAEMUNDSSON, K, 2005	nr	64.0155	-21.3487	1e-06						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.68	1.41	14.9	12.08	8.1	12.84	1.34	0.11		
HRAFNABJÖRG-IS-1		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.2636	-20.9172	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.65	1.81	15.57	11.78	7.63	12.37	1.79	0.2		
JS20023-021		EARTHCHEMDB	RHODES, J M, 2015	JS20023-021	18.6878	-155.696	0.0001	-3077	-3077				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.13	1.2	8.23		22.44	6.85	1.29	0.18		
PETDB-3215-KS87-02		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.87	1.66	11.01		15.46	8.4	1.84	0.26		
PETDB-3214-SR0806-0.5		EARTHCHEMDB	HUANG, S; VOLLINGER, M; FREY, F A; RHODES, J M; ZHANG, Q, 2016	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.89	2.33	11.9		12.41	9.93	1.73	0.38		
JS20296-011		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20296	21.5866	-159.055	0.0001	-3940	-3940				Unknown	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		43.95	2.51	13.82		7.11	13.44	3.5	1.22		
JS20296-011		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20296	21.5866	-159.055	0.0001	-3940	-3940				TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.703071	0.513077
JS20296-011		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20296	21.5866	-159.055	0.0001	-3940	-3940				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		43.72	2.14	11.79		12.57	11.42	2.95	1.1		
PETDB-3215-L00-05		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.54	1.92	11.98		11.8	9.46	1.93	0.3		
PIS1991-183-001A		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-183-001A	18.8826	-155.707	0.0001	-1200	-1200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		44.18	0.89	5.62		30.84	4.57	1.04	0.14		
PETDB-3215-SR0098-2.00		EARTHCHEMDB	RHODES, J M, 2015	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.21	1.46	9.02		20.77	7.2	1.31	0.23		
MOA9902-021-001		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.7167	-155.841	0.0001	-4000	-4000				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.41	1.73	11.13		13.95	8.86	1.94	0.25		
PETDB-3297-H-4-1		EARTHCHEMDB	ZHONG, Y; CHEN, L-H; WANG, X-J; ZHANG, G-L; XIE, L; ZENG, G, 2017	nr	19.38	-155.1	0.01						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.62	2.17	13.29		7.31	10.17	2.34	0.38		
JS20306-020		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20306	21.7568	-159.006	0.0001	-3195	-3195				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.6	2.76	13.96		7.94	8.89	2.47	0.95		
JS20013-013		EARTHCHEMDB	RHODES, J M, 2015	JS20013-013	19.4333	-155.972	0.0001	-1211	-1211				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.16	2.14	13.26		7.34	10.53	2.23	0.33		
PIS1991-183-004		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-183-004	18.8814	-155.702	0.0001	-1075	-1075				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.13	2.43	13.75		6.33	10.27	2.81	0.43		
PETDB-3212-SR0340-1.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		45.15	1.49	7.17		24.76	6.24	1.24	0.22		
PETDB-3212-SR0098-5.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.57	1.54	9.48		19.29	7.57	1.35	0.24		
PETDB-3215-L88-23		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		52.15	2.17	13.79		6.67	10.47	2.32	0.46		
PETDB-3212-SR0814-14.40		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.18	2.35	12.03		12.6	10.13	1.56	0.1		
JS20026-003		EARTHCHEMDB	RHODES, J M, 2015	JS20026-002	19.175	-155.972	0.0001	-1827	-1827				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.91	2.16	13.65		6.88	10.48	2.15	0.42		
BHVO-2		EARTHCHEMDB	WILLIG, M; STRACKE, A, 2019	nr	19.4062	-155.283	0.0001						TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT											0.51298
TFH-IT-53		EARTHCHEMDB	EASON, D; SINTON, J M, 2009	nr	64.2824	-20.8691	0.001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.41	1.73	15.46	11.73	8.46	11.96	2.09	0.21		
PETDB-3212-SR0197-1.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.81	2.77	13.17		8.51	10.94	2.19	0.2		
PETDB-3215-KS87-07		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.75	1.81	12.08		12.44	9.25	1.97	0.29		
PETDB-3212-SR0237-7.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.04	1.95	9.68		18.38	8.55	1.55	0.15		
PETDB-3212-SR0113-6.20		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.65	1.54	10.07		18.72	7.77	1.35	0.09		
PETDB-3215-ML-98		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.7	1.93	13.06		8.82	9.97	2.03	0.31		
JS20305-024		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20305	21.9555	-158.888	0.0001	-2809	-2809				Unknown	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.1	2.78	14.43		5.91	10.32	2.74	0.68		
JS20305-024		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20305	21.9555	-158.888	0.0001	-2809	-2809				TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.703744	0.512922
JS20305-024		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20305	21.9555	-158.888	0.0001	-2809	-2809				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.98	2.75	13.43		9.03	9.11	2.81	1.15		
MOA9902-019-017		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.8333	-155.733	0.0001	-2400	-2400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.13	2.2	12.94		8.53	10.23	2.23	0.39		
PETDB-3215-L87-274		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.79	2.16	12.85		9.44	9.91	2.26	0.39		
PETDB-3215-ML-7		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.61	2.1	13.63		6.92	10.52	2.11	0.35		
PETDB-3212-SR0548-8.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.13	1.69	9.08		19.52	7.7	1.48	0.21		
PETDB-3212-SR0379-3.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.96	2.26	11.47		12.04	9.58	1.91	0.35		
PIS1991-184-012		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-184-011	18.8516	-155.69	0.0001	-575	-575				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.55	2.08	11.89		12.28	9.09	2.34	0.32		
PETDB-3212-SR0425-6.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.63	2.44	13.27		7.49	11.06	2.13	0.37		
JS20016-004		EARTHCHEMDB	RHODES, J M, 2015	JS20016	18.8285	-155.699	0.1	-600	-600				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.61	1.93	12.42		10.37	9.94	1.84	0.33		
PETDB-3215-L86-273		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.66	2.32	13.4		6.62	10.66	2.08	0.42		
HAWAII 2000-17		EARTHCHEMDB	ISRAEL, C; BOYET, M; DOUCELANCE, R; BONNAND, P; FROSSARD, P; AUCLAIR, D; BOUVIER, A, 2019	nr	19.51	-155.5	0.01						TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT											0.512894
HAWAII 2000-17		EARTHCHEMDB	ISRAEL, C; BOYET, M; DOUCELANCE, R; BONNAND, P; FROSSARD, P; AUCLAIR, D; BOUVIER, A, 2019	nr	19.51	-155.5	0.01						Unknown	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.55	2.74	16.88		3.07	6.47	4.31	1.68		
PETDB-3212-SR0129-5.20		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.57	2.88	15.64		6.93	11.76	2.19	0.25		
KJALHRAUN-IS-47G		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.797	-19.4688	0.0001						EMP	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.3	2.96	13.2	14.6	5.65	10.1	2.57	0.44		
MOA9902-001-020		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.7572	-155.792	0.0001	-3500	-3500				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.44	1.58	11.23		15.18	8.8	1.71	0.27		
JS20020-006		EARTHCHEMDB	RHODES, J M, 2015	JS20020-004	18.8233	-155.712	0.0001	-1209	-1209				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.43	2.12	13.09		8.21	10.16	2.03	0.33		
PETDB-3215-NE-6		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.72	1.89	12.46		10.87	9.46	2.1	0.41		
PETDB-3212-SR0649-5.30		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.3	2.13	11.11		13.76	9.54	1.7	0.22		
PETDB-3212-SR0466-1.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.52	2.34	13.08		8.12	10.7	2.02	0.32		
PETDB-3215-NE-16		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.57	2.41	13.14		6.95	10.07	2.44	0.53		
PETDB-3215-ML-30		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		52.09	2	13.48		7.55	10.23	2.17	0.37		
PETDB-3215-ML-251		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.74	2.35	13.68		6.27	10.17	2.45	0.48		
PETDB-3212-SR0036-1.22		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.37	1.16	7.35		24.24	6.41	1.13	0.21		
PETDB-3215-L94-583		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.61	2.12	13.87		6.76	10.56	2.5	0.42		
